# Cell_X[m]  Cell_Y[m]  Velocity[m/s]
45.225896  -0.356882  244.826472
46.125000  -0.135804  240.060309
45.875000  -0.087078  240.697663
48.079407  -0.470128  242.420418
49.125000  -0.135804  207.556956
50.875000  -0.087078  216.165992
50.708333  -0.180461  222.493870
50.125000  -0.135804  271.478397
49.875000  -0.087078  263.094651
53.346028  -0.893414  191.989850
52.257071  -1.151234  186.488737
52.075404  -0.463283  214.081319
51.375613  -1.847851  2368.671966
51.922336  -0.981810  184.118505
53.291667  -0.180461  232.845946
53.500000  -0.093383  230.678037
53.708333  -0.180461  228.601427
54.421520  -0.762763  212.744918
55.920593  -0.470128  239.019764
55.079407  -0.470128  237.395373
55.287740  -0.427706  237.635733
56.291667  -0.229187  249.789295
56.952651  -1.036196  192.922737
59.769450  -0.382894  250.667729
59.079407  -0.470128  252.817925
60.118296  -0.498855  249.871244
60.708333  -0.229187  205.981748
31.704407  -0.536015  193.482434
27.704407  -0.536015  206.639249
68.708333  -0.229187  213.149779
68.000000  -0.160523  228.094533
82.919816  -0.723192  238.834725
86.336750  -0.431190  214.191457
79.946395  -0.694316  180.074815
87.920593  -0.470128  224.757691
87.295593  -0.536015  219.234196
87.291667  -0.229187  199.880486
91.307180  -0.376172  262.359860
89.291667  -0.180461  170.735420
90.000000  -0.203097  142.393731
91.291667  -0.180461  191.813824
89.663250  -0.431190  217.689601
91.148116  -0.814956  278.319625
90.708333  -0.169263  163.684959
89.079407  -0.470128  219.232717
92.291667  -0.229187  262.163312
92.295593  -0.536015  262.803339
93.500000  -0.093383  269.336229
93.881704  -0.498855  154.546743
97.291667  -0.229187  247.175111
97.295593  -0.536015  249.780358
98.500000  -0.093383  199.428717
98.295593  -0.536015  233.448949
98.507853  -0.647456  232.451777
100.125000  -0.135804  153.972848
101.125000  -0.771882  234.250464
102.712260  -0.427706  243.013355
100.500000  -0.093383  200.145854
100.712260  -0.427706  189.047509
102.125000  -0.087078  218.616613
102.287740  -0.427706  242.205237
96.291667  -0.229187  259.755443
96.295593  -0.536015  263.189844
0.158150  -0.719148  193.647499
0.904395  -0.381781  119.126867
94.230550  -0.385329  159.992381
-0.750000  -0.097222  201.916362
95.712260  -0.427706  250.720034
94.728083  -0.415211  206.364542
96.920593  -0.470128  262.625296
2.708333  -0.169263  163.678066
2.769450  -0.385329  204.525459
2.125000  -0.135804  149.514851
1.875000  -0.087078  143.093073
4.295593  -0.536015  216.551175
6.401567  -1.073499  248.695946
5.503927  -0.660441  202.216831
6.950480  -0.689878  199.704043
6.287740  -0.427706  200.305433
6.708333  -0.229187  174.353435
7.492147  -0.647456  211.484448
9.404887  -1.064213  288.012336
8.287740  -0.427706  178.482568
8.708333  -0.229187  140.791300
6.704407  -0.536015  199.873100
7.704407  -0.536015  213.603713
7.287740  -0.427706  206.348258
7.708333  -0.229187  152.453753
91.000000  -0.160523  175.165746
92.920593  -0.470128  256.158632
11.063583  -0.440450  183.048746
12.977783  -0.376589  180.469931
11.875000  -0.087078  130.513310
12.000000  -0.222882  138.638451
23.450991  -0.557379  202.890860
24.484176  -0.577981  192.412369
22.557180  -0.424898  205.283553
24.465677  -0.930617  206.925197
63.394927  -1.763001  1419.682872
64.712260  -0.427706  239.717063
38.728083  -0.413318  195.547037
39.336750  -0.431190  205.648511
38.819701  -1.991815  1831.034057
39.070149  -0.826177  182.439560
15.442810  -0.559129  234.306172
16.000000  -0.222882  230.129101
42.920593  -0.470128  216.550415
44.368638  -0.644019  220.936198
15.712260  -0.430141  234.259096
17.000000  -0.203097  203.217549
14.586086  -0.890898  239.533278
18.507853  -0.647456  237.879484
18.295593  -0.536015  236.871998
20.385729  -1.731917  278.831164
19.244304  -1.509934  282.731009
20.712260  -0.427706  220.188178
21.125000  -0.135804  150.964420
21.977783  -0.376589  205.372510
21.746349  -0.904209  242.359000
21.708333  -0.169263  164.294375
25.500000  -0.093383  199.756105
25.712260  -0.427706  200.654419
24.500000  -0.093383  197.561526
24.125000  -0.082040  200.286568
28.287740  -0.427706  220.424332
30.582219  -1.431932  221.529843
29.287740  -0.427706  239.557126
29.708333  -0.229187  173.357657
29.704407  -0.536015  250.435534
30.704407  -0.536015  218.020607
30.079407  -0.470128  239.504626
30.708333  -0.229187  171.273188
32.492147  -0.647456  200.029610
31.639742  -1.856436  2338.292989
33.079407  -0.470128  212.285780
33.287740  -0.427706  212.712016
34.291667  -0.229187  224.486798
34.049520  -0.689878  209.227678
34.920593  -0.470128  213.440068
35.295593  -0.536015  211.511220
36.295593  -0.536015  215.835425
37.295593  -0.536015  193.919571
37.500000  -0.093383  257.568228
37.507853  -0.647456  194.509288
40.295593  -0.536015  222.787657
43.618452  -1.503266  216.132721
41.912029  -0.731652  197.714256
42.712260  -0.427706  216.172744
46.500000  -0.093383  240.230674
46.507853  -0.647456  246.496014
44.877050  -0.470408  243.846744
46.000000  -0.222882  240.273318
45.708333  -0.182896  240.432350
45.712260  -0.430141  248.139515
47.153692  -0.749242  245.514070
49.295593  -0.536015  256.350275
48.712260  -0.427706  246.737453
49.712260  -0.427706  266.501694
50.500000  -0.093383  239.207790
50.049520  -0.689878  282.996726
49.500000  -0.093383  223.922789
49.920593  -0.470128  268.885122
52.708333  -0.166828  235.923271
53.920593  -0.470128  215.279015
52.769450  -0.382894  214.438862
53.118296  -0.498855  214.347040
55.500000  -0.587873  238.196814
56.057994  -1.051505  211.164946
65.416667  -0.271609  243.182198
65.384291  -0.733711  238.934939
67.500000  -0.095818  234.594779
67.769450  -0.385329  212.093135
66.079407  -0.470128  227.507222
66.500000  -0.587873  226.286154
67.125000  -0.135804  234.563943
66.875000  -0.087078  233.843349
72.708333  -0.169263  270.736042
71.450991  -0.557379  229.508296
78.500000  -0.093383  235.030526
78.712260  -0.427706  251.258357
76.666333  -0.937662  254.786668
78.000000  -0.222882  243.798129
78.033138  -1.025144  261.020814
76.931800  -1.126899  257.423257
77.708333  -0.182896  244.579411
76.485165  -1.747931  1674.268862
80.079407  -0.470128  177.334132
80.712260  -0.427706  203.334086
81.875000  -0.087078  263.113864
82.938150  -1.124054  230.853687
81.125000  -0.135804  246.487494
80.875000  -0.087078  235.614937
94.876662  -1.062003  231.230403
98.712260  -0.427706  230.697710
87.507853  -0.647456  221.122406
89.793692  -0.890640  276.463608
98.507973  -1.895083  285.326969
98.291667  -0.229187  211.054250
99.500000  -0.093383  154.879825
99.712260  -0.427706  164.250172
102.079407  -0.470128  241.527350
102.291667  -0.180461  218.519726
100.291667  -0.229187  161.715153
100.295593  -0.536015  168.517630
104.666687  -3.019690  2762.446210
105.351499  -1.112912  201.468903
96.049520  -0.689878  263.094964
97.507853  -0.647456  247.176811
0.649804  -0.625292  168.652543
1.920593  -0.470128  186.453635
-1.484673  -0.222039  203.609212
-0.208333  -0.208333  141.070176
93.187426  -2.765096  2768.274043
94.458634  -0.549237  195.252452
2.291667  -0.231622  151.164231
2.113100  -0.644765  193.375884
1.500000  -0.093383  132.713400
1.712260  -0.427706  186.980916
90.125000  -0.082040  148.407069
88.496073  -0.660441  233.086118
24.271917  -0.412776  196.428750
24.291667  -0.175423  199.551058
38.500000  -0.093924  236.455706
38.936417  -0.440450  195.834225
60.681194  -0.610281  208.955780
61.976568  -1.280529  213.152287
61.450991  -0.557379  209.009503
62.920593  -0.470128  221.343268
62.125000  -0.082040  249.959922
62.063583  -0.440450  222.320919
17.815995  -0.990610  244.278955
16.728083  -0.413318  206.499887
18.582058  -1.027696  274.241169
20.291667  -0.180461  161.165186
21.291667  -0.231622  152.636879
21.113100  -0.644765  225.905322
20.500000  -0.093383  141.713878
20.708333  -0.180461  143.860428
25.291667  -0.229187  197.003441
25.049520  -0.689878  199.280644
24.063583  -0.440450  197.408591
24.712260  -0.427706  189.684504
32.207795  -1.952556  2350.045315
35.105072  -1.356932  184.913628
34.295593  -0.536015  209.763086
35.632749  -1.072094  185.053028
37.291667  -0.229187  250.274455
37.920593  -0.470128  196.317807
42.095185  -1.282956  215.568787
42.841186  -0.953771  200.299911
46.291667  -0.229187  240.132030
46.049520  -0.689878  245.458297
44.692820  -0.376172  243.538179
45.427991  -0.845022  235.806140
45.145635  -0.965128  233.793196
45.568069  -1.828810  1773.029126
48.708333  -0.180461  216.367130
48.500000  -0.917341  235.943421
50.291667  -0.229187  266.892604
50.507853  -0.647456  277.583210
49.291667  -0.229187  211.021467
48.104172  -1.036288  233.712577
53.307180  -0.376172  214.449623
54.331642  -1.292916  197.035907
56.392401  -0.540113  239.545793
57.920593  -0.470128  243.549724
57.125000  -0.082040  265.354633
57.063583  -0.440450  242.343099
60.331511  -1.191593  220.836064
59.977783  -0.376589  250.573375
64.079407  -0.470128  238.469400
64.291667  -0.180461  244.359837
64.500000  -0.093383  244.229835
64.708333  -0.180461  244.152727
67.291667  -0.231622  234.495029
67.628623  -0.573600  219.494947
67.755274  -1.578363  2217.386089
68.786193  -1.002582  195.933646
65.962374  -0.676956  228.231099
67.155600  -0.969794  206.501693
66.708333  -0.180461  233.737384
66.229298  -1.725476  1735.786150
73.681195  -0.610283  272.356094
75.008667  -1.271846  253.464115
74.450991  -0.557379  269.059002
75.712260  -0.427706  257.022402
75.125000  -0.082040  260.188069
75.063583  -0.440450  260.000004
68.876193  -0.666720  206.256393
69.920593  -0.470128  200.604048
69.708333  -0.180461  200.483466
69.500000  -0.587873  202.462931
72.271917  -0.415211  232.349579
72.541366  -0.549237  234.339012
73.325906  -1.200730  235.764915
72.977783  -0.376589  240.542727
72.063583  -0.440450  231.859579
72.291667  -0.177858  266.971967
78.291667  -0.229187  240.988648
77.920593  -0.470128  255.390660
77.365727  -0.924145  258.620949
78.048971  -0.689282  253.227691
81.026010  -1.325995  239.692273
80.920593  -0.470128  208.517354
81.500000  -0.093383  257.917541
81.920593  -0.470128  243.883281
80.708333  -0.180461  228.073374
80.500000  -0.587873  191.495164
83.692820  -0.376172  244.533595
84.225896  -0.356882  243.098567
85.708333  -0.175965  224.317437
86.549009  -0.557379  213.136882
85.125000  -0.135804  248.532800
84.875000  -0.087078  252.860903
94.936417  -0.440450  208.936468
96.507853  -0.647456  263.352257
98.049520  -0.689878  234.558663
98.928446  -1.064213  249.784931
99.291667  -0.229187  175.771489
98.920593  -0.470128  227.400395
100.049520  -0.689878  162.869111
101.867147  -0.771882  238.507949
101.496073  -0.660441  236.311426
103.059998  -2.069207  282.952419
0.743312  -0.163723  115.542363
0.731040  -0.322622  117.739413
3.148116  -0.814956  246.574251
23.793692  -0.890640  216.442633
3.307180  -0.376172  207.983087
1.291667  -0.229187  126.738468
1.049520  -0.689878  191.899232
38.291667  -0.229729  243.488748
38.576425  -0.553119  194.367412
62.484176  -0.577981  221.740392
62.291667  -0.175423  250.233744
62.271917  -0.412776  222.220252
62.190224  -1.624551  1371.405418
20.920593  -0.470128  217.945837
20.079407  -0.470128  243.603710
20.287740  -0.427706  239.917844
20.500000  -0.587873  230.367790
21.359173  -0.493338  221.300150
22.870768  -0.682706  207.770601
25.295593  -0.536015  199.542515
26.913336  -1.376769  212.014172
23.663250  -0.431190  202.609957
24.920593  -0.470128  190.033271
37.190817  -1.338825  175.681122
38.345316  -1.232673  192.938197
46.295593  -0.536015  245.740361
48.048099  -1.345709  224.214210
49.049520  -0.689878  254.817373
49.695360  -1.053142  271.019754
50.644940  -1.028608  224.228333
51.616953  -1.105407  184.258737
48.920593  -0.470128  247.599694
50.295593  -0.536015  282.915029
57.484176  -0.577981  243.023424
57.291667  -0.175423  266.372276
57.271917  -0.412776  242.480417
58.112065  -1.260744  205.341736
63.720294  -1.220296  214.816553
64.920593  -0.470128  240.046925
64.287740  -0.427706  238.676640
64.500000  -0.587873  239.183309
66.238157  -1.152662  207.486961
67.113100  -0.644765  223.068846
75.661537  -1.053796  254.497043
75.291667  -0.175423  259.364355
75.271917  -0.412776  259.634669
75.200069  -0.935958  254.756027
69.427083  -0.971574  197.649721
70.532725  -1.094974  200.240069
71.663250  -0.431190  230.083609
72.862060  -1.306346  227.744539
78.295045  -0.535419  252.735391
79.551492  -1.101191  214.772213
81.291667  -0.229187  248.716373
81.049520  -0.689878  238.092530
80.155978  -1.062678  187.542243
81.507853  -0.647456  241.417202
83.877050  -0.470408  244.193717
85.000000  -0.222882  250.815922
85.500000  -0.093924  235.745095
85.728083  -0.413318  224.361561
84.708333  -0.182896  254.384652
84.712260  -0.430141  250.869954
99.295593  -0.536015  180.850282
100.507853  -0.647456  176.242861
0.534979  -0.076645  112.362534
0.520878  -0.503046  146.400282
0.659496  -1.571839  272.311179
0.318526  -0.941326  210.847872
-0.541667  -0.222222  166.042736
-0.222222  -0.541667  164.805344
-0.083333  -0.083333  641133.072640
22.594742  -2.081436  1968.864669
94.500000  -0.095818  251.607207
1.295593  -0.536015  190.974480
2.628623  -0.573600  197.156810
38.348342  -0.451570  194.053221
40.507853  -0.647456  213.369004
61.663250  -0.431190  210.908941
62.162598  -1.170585  212.148177
20.500000  -0.932554  262.020045
21.628623  -0.573600  220.479414
24.070275  -1.119907  209.856544
25.507853  -0.647456  199.967181
56.642401  -0.525365  239.949698
57.349417  -1.210478  193.426093
64.548333  -0.949907  220.021460
65.642624  -1.047907  207.518607
74.663250  -0.431190  268.178622
75.193985  -1.159439  253.099584
81.295593  -0.536015  240.414058
57.565010  -0.969807  195.902945
84.244035  -0.816237  236.287977
84.920593  -0.470128  250.707716
85.291667  -0.229729  246.166589
85.576425  -0.553119  229.859120
82.514305  -1.875447  1470.857052
85.240203  -0.910118  262.423208
0.564373  -0.360544  117.143242
0.866655  -0.541948  170.159761
85.348342  -0.451570  231.274883
85.924160  -1.114920  261.138956
0.283150  -0.510814  145.893800
0.160376  -1.177178  243.373608
1.987064  -1.507052  276.759278
1.507853  -0.647456  190.112943
68.307447  -0.370873  209.567586
68.135203  -0.703636  206.933151
75.920593  -0.470128  256.550662
77.702677  -1.179745  261.492097
95.336750  -0.431190  241.108676
93.692820  -0.376172  156.688855
24.007733  -1.499013  215.676160
23.893500  -0.575160  201.463164
39.047248  -1.418286  208.423051
39.836623  -1.206812  232.579238
71.687778  -0.921131  208.438997
71.893500  -0.575160  232.164605
61.452780  -0.804216  207.630646
61.893500  -0.575160  218.830086
44.054744  -0.695554  220.471961
44.851706  -1.456467  213.435557
60.136379  -0.745147  216.849582
60.854205  -1.034249  209.583636
60.063616  -1.151685  221.291906
59.943164  -1.768056  1361.892022
66.920593  -0.470128  225.383145
67.967727  -1.104297  197.084062
74.452465  -0.802918  259.010888
74.893500  -0.575160  264.081819
73.136560  -0.746229  249.627066
73.852589  -1.039212  259.284893
73.056157  -1.158298  235.101218
72.611987  -2.021422  2366.598723
86.106500  -0.575160  218.790219
83.990415  -2.423151  1498.539382
1.908831  -1.138083  268.518707
3.424259  -0.846136  246.214675
2.162378  -0.954835  266.536287
3.519440  -0.536339  210.100180
20.809419  -1.190070  257.818897
22.246293  -1.533339  225.577917
21.126926  -1.013722  255.311412
22.720195  -1.249023  227.918156
22.242991  -0.711433  210.913840
22.556874  -0.631172  209.538739
-0.368915  -1.358370  198.915045
-0.097222  -0.750000  59.423478
-0.584325  -0.431548  128.682165
-0.431548  -0.584325  167.983602
94.082834  -1.007359  218.150477
95.206308  -0.890640  245.246517
37.712260  -0.427706  195.757651
38.004340  -0.719331  187.273259
56.146327  -0.693976  236.780925
56.509067  -1.292176  200.654734
83.480560  -0.536339  244.979769
83.650045  -1.528872  262.515183
85.102268  -0.604891  243.546607
85.039481  -1.180522  265.380904
68.118564  -0.493557  210.613890
66.561763  -1.969147  1768.427839
72.557385  -1.201523  225.661140
71.458138  -0.826270  208.130929
61.380218  -1.180814  206.671514
60.259744  -1.982560  1371.235343
45.438156  -0.530683  247.761157
44.890287  -0.750682  232.110636
44.631875  -0.875567  230.679849
45.151468  -1.322998  216.314422
74.387407  -1.176421  256.244571
72.925035  -1.663601  2352.977589
87.279746  -2.111926  287.432053
92.111153  -1.320954  274.188908
2.646604  -1.110769  265.957388
3.948158  -1.009075  243.273632
67.969260  -0.854113  205.622168
-0.466733  -1.513106  208.623801
-0.651847  -1.506310  202.716085
67.728461  -0.818671  205.727174
-0.464557  -1.180449  2381.610171
39.262382  -1.270281  217.680296
38.597141  -0.835145  185.417359
84.438156  -0.530683  250.151310
83.891262  -0.764703  237.526874
83.619772  -0.824329  237.276606
84.279331  -1.484451  262.235777
85.753768  -1.885198  281.616089
85.589360  -0.900226  262.062748
67.660255  -1.267973  197.665421
68.329206  -0.771241  207.216008
94.424070  -0.841533  223.954314
95.106500  -0.575160  224.281569
93.054744  -0.695554  241.425292
92.599897  -2.872956  2756.208244
22.940096  -1.019877  218.381401
23.365457  -1.530657  214.222786
39.106500  -0.575160  199.229608
38.795782  -0.985377  183.774619
61.290458  -0.959101  202.715247
62.443956  -0.842258  210.551644
74.290564  -0.957417  261.535335
76.016792  -0.974258  254.561004
68.123514  -1.232366  196.719991
67.501511  -1.063438  205.937076
68.462412  -1.224295  196.142583
69.614232  -1.653394  2455.707619
68.093399  -1.586488  2241.239713
68.358994  -2.045303  2463.328132
68.655489  -1.660427  2316.153301
96.530059  -2.240899  286.016379
96.928446  -1.064213  276.331466
93.368638  -0.644019  239.543277
93.115589  -1.316587  263.144748
40.098380  -1.360148  243.696225
39.538961  -0.838209  184.722322
61.079349  -0.897647  204.026782
61.171761  -1.312261  203.417331
61.611373  -1.276782  207.265983
61.352832  -1.579341  1357.809383
61.926318  -0.800779  213.203210
61.766691  -1.154499  211.589597
62.766589  -1.706411  1399.169619
61.666582  -1.575278  1361.127128
61.928545  -1.991532  1430.391422
62.450267  -1.511883  1381.211652
74.079771  -0.897262  262.011966
74.180933  -1.309166  261.256495
74.627932  -1.268713  256.009492
74.372226  -1.577660  1989.372530
74.936125  -0.801575  255.498084
74.785974  -1.149935  254.052972
77.019015  -2.370151  1676.011599
74.857869  -1.677586  1951.933244
74.968140  -1.993334  2074.547749
75.497410  -1.494605  1773.676727
-1.782659  -2.333653  201.741560
1.056091  -2.220583  2336.508549
-0.657297  -1.172447  2350.617156
-0.746769  -1.343572  205.432171
-0.788257  -0.495839  202.716085
2.477010  -2.191092  2318.118914
66.908715  -1.609921  1792.661164
74.055125  -1.774907  2293.698459
60.995088  -0.661815  208.959252
60.346191  -0.912929  215.980008
63.131543  -1.224086  206.483933
62.181181  -0.941688  211.305880
60.569080  -1.637628  1374.894940
67.411489  -1.805784  1816.820848
73.995088  -0.661817  272.548672
73.344335  -0.919358  250.997109
76.249533  -1.177013  254.657439
76.119709  -0.654646  253.033886
73.251684  -1.844597  2337.766745
78.058491  -1.888044  1570.585789
-0.912264  -0.286514  203.609212
-1.065110  -1.188942  202.716085
-0.495839  -0.788257  201.741560
-0.825350  -0.685711  2422.945592
69.947646  -1.857562  2469.807022
69.273072  -1.771569  2433.458096
-1.284710  -3.697465  234.322546
-1.033864  -1.526601  201.741560
62.425613  -1.287451  210.393287
62.634540  -1.068446  206.989376
62.189314  -1.934908  1424.508672
62.556512  -2.019476  1421.028996
75.465110  -1.267384  252.850616
75.453037  -0.835732  254.685870
75.234991  -1.931945  2076.437846
75.612824  -2.014086  2078.722052
-0.759976  -1.009436  2716.034117
-0.962120  -1.345569  119.190817
-0.685711  -0.825350  203.609212
-0.952438  -1.023934  202.716085
-0.970919  -2.541029  93.999101
-0.822766  -1.630648  204.457646
-1.712787  -1.407407  373.078853
-1.680634  -0.909342  204.457646
-0.997778  -0.819814  2920.764765
0.734704  -2.009661  2332.603079
-1.395721  -0.940271  201.741560
-0.334586  -2.085276  202.716085
-1.195358  -0.754760  2526.466260
0.572452  -0.855238  211.385915
-0.184499  -1.363265  22.803123
-1.850159  -1.657604  208.255515
-1.310815  -1.170334  203.609212
-0.381628  -1.675165  204.457646
-0.235276  -2.383112  373.078853
-0.286317  -3.193431  202.716085
-0.093649  -1.538519  16.194201
-0.090850  -1.189746  131.089813
-0.188072  -0.984746  1416.915927
-0.779279  -1.860370  2506.763840
-0.192959  -1.695683  212.092246
-1.321486  -1.909450  208.554120
-0.521593  -2.679876  202.716085
-0.523255  -1.898091  202.421136
-0.099310  -1.932164  202.716085
-1.271927  -1.590399  204.457646
-1.445886  -1.390759  1543.685813
0.913716  -1.292113  273.877963
0.166373  -1.618220  270.929572
0.326749  -1.430398  272.084843
0.166373  -1.906554  2326.646461
103.125000  -0.771882  250.613008
104.106751  -0.255635  227.659899
7.065855  -1.048274  256.134513
9.071554  -1.064213  288.120637
12.628623  -0.573600  167.101839
12.359173  -0.493338  169.857179
25.580574  -1.023543  201.198454
23.724529  -2.019623  2017.012599
51.593599  -0.563018  207.612558
51.405287  -0.791211  225.484270
55.311073  -1.223079  212.460146
54.967618  -0.671259  229.333519
70.947588  -0.693020  223.867746
69.041490  -1.195995  197.954702
80.896805  -1.810447  1445.844372
82.070707  -1.208885  236.687846
2.866776  -0.880961  247.522527
5.217540  -1.531398  274.666755
4.576561  -1.012318  241.106196
4.686329  -2.472998  2157.010836
4.993227  -1.094322  239.639862
6.179819  -1.916628  288.040565
8.410383  -1.048840  282.915410
8.950480  -0.689878  196.770501
5.992754  -1.155503  248.502124
6.775288  -1.726507  291.074209
6.729202  -1.320454  251.342881
11.071229  -1.101556  285.330679
10.893500  -0.575160  166.934809
9.850671  -1.253504  288.620244
12.453739  -1.251126  287.708556
13.519440  -0.536339  214.147384
11.466631  -0.912265  285.443161
13.260552  -2.471640  2621.624627
11.808783  -1.614642  295.652183
10.476182  -0.900532  281.100899
13.517763  -1.581097  288.152328
12.754279  -2.012436  294.402692
27.438301  -0.970747  212.731782
28.950480  -0.689878  228.452596
31.492147  -0.647456  195.307091
32.486418  -1.100219  190.035541
13.424189  -0.845719  276.092512
15.875000  -0.087078  228.851335
16.037720  -0.910766  248.089086
16.708333  -0.175965  209.389571
17.336750  -0.431190  219.879229
20.089297  -1.067662  265.917526
18.444798  -1.443784  275.842587
17.834854  -2.593279  2000.220718
28.533858  -1.303143  227.852696
28.704407  -0.536015  227.091913
29.054928  -1.300416  236.853881
30.492147  -0.647456  224.851018
30.950480  -0.689878  214.093113
31.669303  -1.413182  195.637552
33.008189  -1.095532  190.182906
33.299928  -1.325475  192.642730
35.882863  -1.882726  1892.942314
36.487853  -1.067407  184.596021
40.416307  -1.363702  243.154555
40.013784  -1.839035  1792.048990
50.616368  -4.523432  2881.033371
46.552234  -1.268206  234.240716
52.977783  -0.376589  214.426260
53.346348  -1.163953  190.045377
53.086855  -1.258111  189.580451
53.519440  -0.536339  214.619134
53.135985  -0.742804  191.441906
53.032423  -1.669024  1759.508516
52.965471  -1.007927  189.950329
53.556993  -1.304592  192.133299
58.407898  -0.564644  242.775990
59.583823  -1.195199  223.477589
86.881222  -1.715128  282.373747
87.152648  -1.262790  271.413583
88.007246  -1.155503  271.803983
90.271917  -0.415211  232.242793
91.519440  -0.536339  265.753452
91.424259  -0.846136  278.338113
91.599051  -1.105426  279.210319
92.932956  -1.067889  267.195829
101.494271  -3.194925  2767.892538
104.812226  -1.681250  278.253005
96.595113  -1.064213  276.714441
97.261780  -1.327108  270.721370
90.917166  -1.007359  278.356489
90.541366  -0.549237  238.574978
16.298880  -1.086559  243.480376
17.106500  -0.575160  209.403634
14.442820  -0.424898  233.354160
14.854376  -0.800136  240.444245
16.102268  -0.604891  231.186750
15.071694  -0.981737  241.879197
17.081978  -1.536241  278.737311
18.012069  -1.406698  275.707195
16.591511  -0.882232  241.497511
13.793529  -2.347000  2528.176029
16.674669  -1.789705  281.360574
16.226372  -1.554717  282.239899
32.495350  -2.142430  2338.601604
36.049520  -0.689878  215.927304
35.507853  -0.647456  212.306481
34.394864  -1.366307  185.771894
43.049520  -0.689878  214.839019
42.157305  -2.085513  1870.073950
65.591300  -0.565515  228.902574
65.046917  -0.687050  239.616594
78.407961  -1.260399  260.546823
77.251648  -1.808074  1620.805153
78.920593  -0.470128  249.505736
78.636055  -1.035978  252.087713
99.507853  -0.647456  174.011687
98.595113  -1.064213  252.132295
100.598433  -1.073499  203.879690
103.496073  -0.660441  250.981380
63.623503  -0.736853  231.418259
63.042969  -0.682761  216.897230
38.583112  -1.823043  1832.017685
38.369470  -0.934073  186.220191
45.831021  -0.964231  237.660131
46.821662  -1.514319  230.586153
49.507853  -0.647456  260.505069
48.375921  -1.973506  2171.743162
50.920593  -0.470128  261.078815
51.327108  -1.288532  199.769611
97.595113  -1.064213  264.055198
99.595113  -1.064213  185.458247
96.082409  -3.020537  2798.540742
101.007246  -1.155503  207.687643
0.834896  -0.942918  214.466766
1.562199  -1.657619  276.665988
24.822687  -1.000092  202.944762
26.184798  -1.434253  212.997414
80.842436  -1.058240  197.563480
81.485220  -1.216989  240.653045
43.902623  -0.983043  215.109673
44.305974  -1.397894  206.441101
20.759243  -1.587408  277.719694
20.058475  -2.451805  2064.578773
95.815995  -0.990610  251.910604
96.004708  -1.809919  283.002816
39.831138  -0.928286  186.386525
40.656309  -1.227115  228.043681
71.595064  -1.343523  208.806135
72.069371  -1.202283  219.522591
40.491714  -1.751418  1757.273902
37.390358  -1.856869  1835.778004
38.578054  -1.418609  197.860250
37.630660  -1.693428  1833.706443
92.594398  -1.062212  267.917794
93.588818  -0.911395  224.565474
38.800849  -1.270242  204.300806
39.290350  -0.963037  184.284528
39.516477  -1.423979  222.532575
39.061042  -1.735425  1827.161190
64.780938  -2.161009  1538.404131
64.755056  -1.787565  1522.396488
74.936525  -2.971732  1880.668318
76.856898  -1.552322  1643.197061
-1.146937  -0.411331  212.949120
-1.818006  -0.534539  2036.380017
-1.632818  -1.960007  4453.345072
-1.862628  -1.156053  203.609212
-1.039936  -2.075375  203.609212
-1.619650  -3.227597  239.264056
26.523953  -0.638684  206.091436
27.187716  -1.598028  213.952411
50.994368  -1.085777  220.639257
51.065615  -0.747047  227.411135
53.973902  -1.057662  194.325528
54.954285  -1.017954  208.145876
70.411627  -0.568696  201.009537
70.040554  -0.680137  200.123172
56.451805  -1.783992  1342.898548
82.325656  -1.153867  236.140693
41.540956  -0.620211  196.452006
41.664820  -1.414361  218.421536
53.711753  -1.085587  193.794686
53.540600  -0.809632  192.995050
57.909325  -1.025489  196.339157
58.952700  -0.687466  257.267220
34.922541  -1.081469  190.982168
35.481947  -1.347557  184.174513
64.886917  -1.006663  220.649156
65.266324  -1.209417  222.306164
79.611492  -0.743662  181.718414
79.040097  -0.679641  223.026769
63.955534  -0.684387  232.466967
64.300240  -1.160787  218.543990
22.586068  -1.732745  223.737666
22.095203  -0.942149  241.097048
54.658187  -1.109459  207.378207
54.596545  -0.559817  228.572490
69.984721  -1.026833  196.369151
70.275377  -1.267504  193.708525
37.877797  -1.245913  183.784231
36.706223  -1.275689  181.739205
38.223755  -0.693927  187.655580
37.430680  -1.214682  176.194282
39.645480  -2.340644  1826.986410
44.763276  -3.778399  2072.870115
39.009335  -2.359542  1838.886519
39.538223  -1.714751  1813.054330
82.403163  -0.559500  244.046316
82.565826  -1.402642  231.626175
78.960514  -1.026337  248.938357
79.271588  -1.272425  234.416628
39.328592  -2.244142  1835.626004
39.773773  -1.976471  1803.212542
81.950884  -0.930297  235.828701
82.576906  -0.763838  239.214732
37.866619  -2.123618  1787.096896
41.163588  -2.327931  1742.904295
81.634980  -0.949234  235.948924
81.771711  -1.435994  235.856494
91.215927  -2.148530  283.530233
88.867147  -0.771882  236.657802
90.575930  -0.841533  278.651891
92.070507  -2.093357  276.169414
87.598433  -1.073499  271.921847
89.883514  -2.081139  281.005179
33.537813  -1.031262  193.871226
32.212844  -1.344225  190.669629
44.005447  -1.277561  206.796361
43.507853  -0.647456  217.635675
49.463521  -1.333765  229.619381
48.841186  -0.976924  238.825360
66.863510  -1.163495  206.833002
66.525417  -0.949907  206.633399
69.034309  -2.100424  2521.699206
68.642143  -1.994699  2477.447911
